epoch,train_loss,val_loss,train_r,val_r
1,1.806432659955735,0.4206440669874991,0.008985633731013768,0.33062049941306304
2,0.6778595422176604,0.49081719017797903,-0.032261422373734465,0.34037410466047213
3,0.7154537892722069,0.5579230862279092,0.21218515072038271,0.346480694856916
4,1.7012352899033973,0.6452882770569094,-0.008736631716052346,0.35102266290916545
5,0.8611923887374553,0.7034668826287792,0.14866626791045365,0.35331024959366086
6,0.821812852900079,0.7324832581704662,0.0647546340981728,0.3545401750365627
7,1.3506301400509286,0.7721617914015247,-0.009270556093441358,0.3557816759009736
8,0.7932378129756197,0.7531974373325225,0.16346227840597888,0.355555219093072
9,0.8220330540170061,0.7175741618679415,-0.0013257720448355652,0.35440778235578596
10,1.1030252404669498,0.6871269729829603,0.09439434282294999,0.35338453783880086
11,1.5383280160579276,0.7174485575768256,-0.04625013104719629,0.3545094887539527
12,0.7996240676717555,0.7135026589516671,0.1481458514588863,0.3557858917016413
13,1.0145562671600503,0.7139901749549373,0.07593446348854206,0.3574375098543814
14,0.3959803708056186,0.7143460839025436,-0.016052441119964435,0.3579201152275547
15,0.8676809180290141,0.7230438820777401,0.08862009533564094,0.3585793712291257
16,1.8918997100059023,0.7662315810880354,0.025245313708717704,0.359929399269128
17,0.48806150986793195,0.809273942824333,-0.003367863956670357,0.3611197103194803
18,0.7103426843247516,0.8694568410996468,0.17722703866612827,0.3627541400119672
19,0.5171404709207251,0.9135447106053752,0.06676876410515235,0.36417041957930313
20,1.2062409849877054,0.8961998801077565,0.08869140960577618,0.36443585139818085
21,0.6994317383208173,0.8558744576669508,0.11535850493394238,0.365055068782237
22,0.3099338564466923,0.8088717287586581,0.0734861901586561,0.36462236860705777
23,0.722490925738152,0.7647866568257732,0.12233534611647577,0.363469908105561
24,1.7382753778328286,0.8144407426157305,0.0061812469650057164,0.3642895447644268
25,0.7359212078946702,0.8886843323707581,-0.06706875473011613,0.3650964049956515
26,0.6446376436568321,0.9258023808079381,0.13089821960385473,0.3656844358086907
27,0.6009295024770371,0.9108291018393732,-0.016200127052747038,0.3660496587852777
28,0.3811340373247228,0.8948500021811454,0.03849100202198444,0.367191042384386
29,0.5434703660455156,0.9355237810842453,0.028733003987494465,0.3693048942504711
30,0.6123777241148847,1.0209073424339294,-0.051145382747676826,0.37088856340376514
31,0.5096015349981633,1.0959684541148524,-0.010678838906400725,0.37190855871656225
32,0.49044573307037354,1.1116510725790454,0.0014292845420151605,0.37280975326127364
33,0.9612200749998397,1.1223093694256199,0.01998946158555955,0.3734132761267897
34,0.8594115541336385,1.133717381185101,0.13870281704662032,0.3733035117733583
35,1.1277540944358135,1.104868237049349,0.1556799934487506,0.3728996424926085
36,1.3841429695169976,1.004306402898604,0.05727842682457708,0.3718208240622663
37,1.046718034338444,0.952691795364503,0.018058762746022188,0.37129850327972963
