epoch,train_loss,val_loss,train_r,val_r
43,0.743605967531813,172.9801542220577,-0.08079596661999278,-0.1519409771330428
44,0.814764788810243,164.94525761758126,-0.01630743230934136,-0.1514753384713104
45,1.0549808563070093,157.17375109272618,-0.129267860151325,-0.15133309330407063
46,1.1017682007018557,150.23812521657635,0.15637304844623934,-0.15123914163001811
47,0.5105580395840584,144.98631581952495,-0.04594950200995198,-0.15110836211895673
48,0.9250691139951666,136.24615183184224,0.023634560884949023,-0.15104192931747232
49,0.6827542826216272,122.99367424749559,-0.11504294830193591,-0.15076904976693103
50,0.9889162981763799,108.88216043287709,-0.21187284636204057,-0.15063468149654258
51,0.8814603660969024,94.76123711370653,-0.15366941404257348,-0.15022611217245724
52,1.637118212720181,93.9977194263089,0.10781207257638634,-0.1503003752068874
53,1.1539437593297754,87.42966522709015,-0.13136914774346573,-0.1501158039824426
54,0.8809612951380141,77.96794079196069,0.20101044465179455,-0.1497780002593281
55,0.9346121067696429,71.21570267215851,-0.005884050980971634,-0.14986119479278417
56,0.599664311459724,65.0020995601531,0.07604456061898633,-0.15006274596848848
57,1.1377265440656783,62.719423355594756,-0.11013445225802515,-0.15039410521912125
58,0.6398140090577146,55.72084734516759,0.057675283888154315,-0.15026108821919612
59,0.9409247598749526,51.71960707633726,0.26325334198042466,-0.15019360656517916
60,1.0961223866077179,50.35126716859879,0.14203569184154366,-0.15035262792264634
61,0.6359259422789229,46.59884446667087,-0.03667848302520425,-0.1503051734384459
62,0.4092352364925628,42.87688809056436,0.19069639118001305,-0.14983677583438573
63,0.736924650187188,39.60229972101027,0.13008040113767208,-0.14978624397280843
64,0.7669145705852103,37.42225800791094,0.1758030698866837,-0.1496606838840875
65,1.397007592180942,34.351230990502145,0.1444438221249572,-0.14940502581269013
66,1.4219431598135766,32.6653933371267,-0.16012956714669685,-0.1491850556901092
67,0.6600642293057544,29.95527716605894,0.09866921863556996,-0.1491135964931083
68,0.5916451431335287,27.53742193406628,0.17551095299499547,-0.1488179370738626
69,0.6787770301737683,26.773017698718654,0.1919618745837144,-0.1488690853172527
70,0.621427134154959,25.341900117935673,0.14324585485251531,-0.1489369305786941
71,0.5968682493301148,24.143971781576834,-0.13073771798263004,-0.14817374185452326
72,0.7779164288906341,22.155046278430568,-0.019383696278171738,-0.1470480073405853
73,1.1520160284448178,22.612082942839592,0.1765739662240717,-0.14673175781703332
74,0.621209887113977,22.27071928208874,0.009405693461233475,-0.1465711380639135
75,1.1398297643407862,25.235172394783266,0.10964187653637804,-0.1471766605944975
76,1.3855749806191058,24.67022754300025,-0.025302800038811402,-0.14687294161003578
77,0.6821011380946382,24.023239197269564,0.04150896103667179,-0.14704947745454497
78,0.8730857229613244,23.557799185475996,0.0049359322531847,-0.1467925745019125
79,1.0442953578969265,20.23672829904864,-0.04265920285883173,-0.14540929184114568
80,0.6409788283895939,19.698591416881932,-0.03692747698899831,-0.1453616351762751
81,0.6463013709859645,19.06530694038637,-0.2511845234294629,-0.1448195208490273
82,0.6935947195012518,19.70117950439453,0.25790926656914126,-0.14479958266798326
83,0.59517096331779,19.167606046122888,0.1240719253618944,-0.14395639174848185
84,0.6144792500962603,16.200671319038637,0.04601492928571236,-0.14156595244629722
85,0.5991665613144002,13.219890932882986,0.08891503066211234,-0.13889946610890866
86,0.6091806774443769,12.591992962744929,0.20723945899859442,-0.13843639217817935
87,0.9352836063567628,13.170942921792307,0.04793048768331402,-0.13924949753059027
88,0.5596031445137998,14.516928334389963,0.03287638242738156,-0.140311141720179
89,0.29559894254867064,16.99097221128402,0.2302968601195073,-0.14216376199954064
90,0.5841897615092866,19.860480031659527,0.10794396697841535,-0.1438598420457176
91,0.38113808441669383,19.627709665606098,0.3361658199570602,-0.14426152203304451
92,0.5480916236943387,19.32683354039346,0.19040399351127024,-0.14487079951868506
93,0.6935183196625812,19.250756079150783,0.07112512015447191,-0.14522704047887308
94,0.47310033091839326,18.157518786768758,-0.15045448514004964,-0.14555974547656275
95,0.7821230718747099,19.86645575492613,0.19184526703006255,-0.14690667850167793
96,0.5979672074317932,20.057418361786873,0.03514694166755035,-0.14770754916104
97,0.5597929574073629,20.459621367915982,0.05365021417347532,-0.14840741584557066
98,0.5939324612313128,21.08678239391696,-0.06269852166994305,-0.1491244336219122
99,0.4452649748071711,23.09778041224326,0.1718944650758809,-0.150180315824348
100,0.5129489087043925,24.275897979736328,0.03929331717800592,-0.1509698902129377
101,0.6197761982045276,21.5382875627087,-0.12092235382737303,-0.15060247849282649
102,0.580897219003515,18.554117756505168,0.07660530529425984,-0.14997140354627406
103,0.7162212285589664,14.983279258974138,-0.007046170242897276,-0.14867164555131154
104,0.5177597898118039,16.57324698663527,0.11999023448794317,-0.14897100292523435
105,0.4027687136797195,16.98664871338875,0.20308956813827306,-0.1489419160800823
106,0.6032705072392809,19.199600158199186,0.22807010563114924,-0.1490431433450482
107,0.5611759741255578,19.594457072596395,-0.04152412545981859,-0.14882897546700197
108,0.5875116340974544,18.929013590658865,-0.01576644156862245,-0.14850073303721356
109,0.6283047858704912,17.923974498625725,-0.1523481935447996,-0.14833480480375852
110,0.4228639342683427,17.870264576327415,-0.04653181622982383,-0.14847986482292527
111,0.5401317496249016,18.913722499724358,0.24534367214283678,-0.14893083226655524
112,0.5944124927863161,17.330838818703928,-0.08906153930292408,-0.14845902541285627
113,0.3701927985282654,15.804010791163291,0.17191740228634209,-0.14839762036145945
114,0.5794384619022938,14.506918876401839,0.19304527285613426,-0.1485228830561276
115,0.5136934664655239,15.437350273132324,0.023935468543895017,-0.14867564825326138
116,0.31939553675499366,15.146526798125237,-0.049303338875166094,-0.14834802839523892
117,0.7186067865249959,13.257086630790464,0.046786564404315424,-0.14704204313578617
118,0.6183098744838795,11.744166251151793,-0.05284571487064946,-0.14662810353818884
119,0.3791120432792826,10.042991145964592,-0.0020308479263045722,-0.1463171539079731
120,0.6631529905060505,9.480785185290921,0.17964155879139507,-0.14615538294361544
121,0.5978439095172476,8.974142197639711,0.01429113555458842,-0.14615448160666
122,0.45373702302892155,9.610862793460969,0.1798920950462137,-0.14656652701145975
123,0.5142532130505176,10.901151841686618,0.043651853360690406,-0.14750525938742634
124,0.2597762993041505,11.441829435286984,0.1508098519543973,-0.1478127046597256
125,0.3229585587978363,9.107263626590852,-0.026179451345057926,-0.14593430853675463
126,0.7668695018646565,8.03407499867101,0.15369205043681916,-0.14501624849667796
127,0.4818562814529906,6.756052171030352,0.2216850389182931,-0.14288360601219358
128,0.48758049594595076,5.893678480579007,0.18267495301103306,-0.14102189049352787
129,0.35393202178021693,5.967495795219175,0.01479449996915912,-0.14134667281997762
130,0.48835886602706097,7.4334565747168755,0.23510841307111974,-0.14391115371876295
131,0.26807270436844927,8.428966214579921,0.1728304894298744,-0.14452989105071196
132,0.5160047380214042,8.068263330767232,0.21832616495199683,-0.14389610688680943
133,0.5832624993425735,7.1488709911223385,0.18697627240923959,-0.14282742861549033
134,0.525781197433776,7.607466082419118,0.18825303760518902,-0.14283389527905913
135,0.38566045050925396,8.973349355882213,0.216672286417289,-0.14377501580531202
136,0.38232532587457213,10.063480038796701,0.1999133785817687,-0.14500421010133435
137,0.46240980986585006,9.579626237192462,0.21879328754139415,-0.14477180632926892
138,0.7575170765531823,8.128456607941658,-0.13342647834712118,-0.14382673533964438
139,0.5316491631117273,6.2878534255489225,-0.04969922001435355,-0.14239822118637852
140,0.34550014391858525,4.2462832543157765,0.008275169591493787,-0.1392141386510531
141,0.7310438105400573,4.2904767990112305,0.06393318476557423,-0.14017117022423117
142,0.4060560166835785,4.699860372850972,0.12967534133601666,-0.14155212875860534
143,0.474684273308896,4.009206756468742,-0.05839830520061154,-0.14017539129934278
144,0.3527994862896331,2.681524030623897,0.11894973805671588,-0.1343793306494147
145,0.6143566928011306,1.9206349388245614,-0.17956568006400916,-0.12941036451138263
146,0.5187645725747372,1.8432435066469255,0.24261670695236914,-0.13011683334770108
147,0.2881102498541487,1.7662342594515892,0.11521816731041441,-0.1310262275792401
148,0.18935414324415492,1.0714419426456574,0.1679385628371365,-0.12309642057716529
149,0.4417807459831238,0.926272738364435,0.10482252243010554,-0.11977460576055753
150,0.18242977654680292,1.1123076254321682,0.16814359302199874,-0.12511877783450082
151,0.32464850773202614,1.5576287161919378,0.18822322370141503,-0.13082285344236225
152,0.4958165376744372,1.7511208903404973,0.16807135746433138,-0.13217858044899497
153,0.3287948915298949,1.3168373877002346,0.14426961000872648,-0.12503020984006305
154,0.2284574140893652,0.6626554919827369,0.046018153896833995,-0.10037682449408697
155,0.40572416528742367,0.3740835535910822,0.15103298930352335,-0.05943090205476526
156,0.34524966364211224,0.2190992313046609,0.010915380498836441,0.01895529891752159
157,0.5217884157566314,0.16693767424552672,-0.04346470147416511,0.25895750277227014
158,0.479758214443288,0.6257016466509912,0.014370381415928836,0.20547744533560067
159,0.3646946841097893,1.7100577046794276,0.06174215056182431,0.186459983529254
160,0.3242725060975298,2.6531005790156703,0.19662346420447888,0.180066810855147
161,0.32909508461647846,4.044694877439929,-0.014727337773998938,0.17568613458928997
162,0.3724744915962219,5.591419927535519,0.06581994334654646,0.1736153513358663
163,0.48363830910084094,6.573008629583543,0.051812995995968746,0.172760075088938
164,0.3368011716198414,7.945393346971081,0.016426225866441536,0.17152827332188658
165,0.43153645764005943,6.504039610585859,0.21744268181787274,0.17317972266781032
166,0.4017917989416325,5.977658894754225,0.1740180951835488,0.17382490404087306
167,0.43301191545547324,7.561562461237753,0.18453127951020684,0.17163211626647823
168,0.4119676782729778,9.920117347471175,0.08480120111679121,0.16921625376613242
169,0.3746759352531839,11.187420960395567,-0.007211252389084056,0.16787230699748568
170,0.29306977923880234,14.202100061601207,-0.003963732835786486,0.1661716183119301
171,0.32006370070132806,15.872145360515963,0.03700602229195931,0.165428297702253
172,0.3346095018564387,14.43359794924336,0.1569267936766847,0.16610392219768663
173,0.38953368793776694,10.988875804408904,0.148343642800973,0.16724920097478946
174,0.39962787323809684,8.116390981981832,-0.05541398193852966,0.16865580815810594
175,0.33100605835305885,5.879353923182333,0.165530797924944,0.1704802169677774
176,0.32096589689559124,4.56131467511577,0.09092610858728957,0.17195096733876364
177,0.280339796492394,3.7141732246645036,0.13218159888222109,0.172701513686689
178,0.3033871267070162,2.5691646606691423,0.12390435090047451,0.17505923356552122
179,0.3520401361140799,2.955371948980516,0.018246258131665978,0.17381063178053258
180,0.35144973371891264,3.865094961658601,0.10317672611996573,0.1722522526202449
181,0.20872658237497857,3.5827631412013883,0.023903119262641877,0.1725129550168596
182,0.2667808069827709,4.078008390242053,0.040844037364340814,0.1714897953824473
183,0.33502127325281184,4.86582757965211,-0.029678892525695,0.16998636095643413
184,0.2253867379845457,4.499915061458465,0.33114619368503884,0.16876790609634038
185,0.43714087884476843,4.337987899780273,0.04295013957562485,0.16797539454550714
186,0.2138868823964545,4.944240704659493,0.1923315781179406,0.1669914567624531
187,0.31200634228422286,4.692733664666453,-0.03394388436294401,0.16701346840833448
188,0.2783352031194149,5.589241935360816,-0.052493938316978954,0.16575882058529404
189,0.2523835937076427,6.152417275213426,0.18853557423844236,0.165082015768588
190,0.25811824773220304,5.6694552167769405,0.32008638998165,0.16439574325199544
191,0.21206544815225803,4.947545974485336,0.18808255936845863,0.1643393132883626
192,0.2192559635385554,5.737863859822673,0.09310524626249295,0.1637377870132462
193,0.20547290082941663,5.9673012033585575,0.09414476408773523,0.16349755275803346
194,0.2882799652028591,5.892507553100586,0.2885495587415195,0.16361094760066922
195,0.23134798065144965,6.240276390506375,-0.025441791968375958,0.16368122234228563
196,0.3364987611136538,6.846262604959549,0.07041010440979716,0.16439736445623945
197,0.1730191431781079,7.426565439470353,0.13117714024952126,0.16480713078618822
198,0.21833212768777888,6.998894503039699,0.3214531737410391,0.16509250363070724
199,0.35762327465605226,6.941527470465629,0.10422228737222841,0.16461997643180706
200,0.23707332446220072,5.929554893124488,0.03471755316714573,0.16503494332477567
